session_id,session_length,pages_visited,unique_domains,domain_switches,category_switches,session_complexity,avg_ram,peak_ram,avg_cpu,ram_per_page,ram_per_domain,ram_per_switch,session_intensity,efficiency_score,ram_efficiency,high_ram_usage,cluster,cluster_label
177,53.44248,4,2,3,4,6,6982.07,6982.07,42.8,1745.5175,3491.035,1745.5175,11,0.1122702389559765,0.000859344005431,True,0,Casual Browsing
178,716.276698,3,2,2,1,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,6,0.0069805425947278,0.0007161200045258,True,0,Casual Browsing
179,130.289121,4,2,3,3,6,6982.07,6982.07,42.8,1745.5175,3491.035,1745.5175,10,0.0460514274250111,0.000859344005431,True,0,Casual Browsing
180,1.0,2,1,0,2,3,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,4,3.0,0.0004296720027155,True,0,Casual Browsing
181,4.112404,4,1,1,1,6,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,6,1.4590006234795998,0.000859344005431,True,0,Casual Browsing
182,682.650494,5,2,3,4,7,6982.07,6982.07,42.8,1396.414,3491.035,1745.5175,12,0.0102541491752,0.0010025680063362,True,0,Casual Browsing
151,208.560965,28,1,1,0,29,6982.07,6982.07,42.8,249.3596428571429,6982.07,3491.035,29,0.1390480716274016,0.00415349602625,True,0,Casual Browsing
152,207.519119,2,2,2,0,3,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,4,0.0144564993069385,0.0004296720027155,True,0,Casual Browsing
184,809.391053,9,1,0,4,10,6982.07,6982.07,42.8,775.7855555555556,6982.07,6982.07,13,0.012354967308985,0.0014322400090517,True,0,Casual Browsing
185,1110.769583,17,4,5,7,19,6982.07,6982.07,42.8,410.71,1745.5175,1163.6783333333333,29,0.0171052577337274,0.0027212560171983,True,0,Casual Browsing
186,189.09573,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,0.0264416335577752,0.0007161200045258,True,0,Casual Browsing
187,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
188,63.348061,5,2,2,4,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,11,0.1105006197427258,0.0010025680063362,True,0,Casual Browsing
189,286.616147,2,1,0,2,3,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,4,0.0104669608861918,0.0004296720027155,True,0,Casual Browsing
190,1.0,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,2.0,0.0002864480018103,True,0,Casual Browsing
191,777.795559,35,8,19,12,37,6982.07,6982.07,42.8,199.48771428571428,872.75875,349.1035,66,0.047570341038679,0.0052992880334915,True,0,Casual Browsing
192,163.662587,3,1,1,1,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,5,0.0244405277548252,0.0005728960036207,True,0,Casual Browsing
193,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
194,108.478083,5,2,2,4,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,11,0.0645291639233705,0.0010025680063362,True,0,Casual Browsing
195,36.229408,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.1932132040357932,0.0010025680063362,True,0,Casual Browsing
196,850.015394,56,27,41,16,58,6982.07,6982.07,42.8,124.67982142857144,258.5951851851852,166.2397619047619,113,0.0682340583587125,0.0083069920525001,True,1,Heavy Multitasking
197,971.820992,18,2,3,7,20,6982.07,6982.07,42.8,387.8927777777778,3491.035,1745.5175,28,0.0205799217804918,0.0028644800181035,True,0,Casual Browsing
198,12.345739,4,2,1,3,6,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,8,0.4859976385374743,0.000859344005431,True,0,Casual Browsing
167,223.010275,4,2,2,4,6,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,10,0.026904589934253,0.000859344005431,True,0,Casual Browsing
200,1.0,3,2,1,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,3491.035,7,5.0,0.0007161200045258,True,0,Casual Browsing
201,2177.023224,71,14,28,4,73,6982.07,6982.07,42.8,98.33901408450704,498.7192857142857,240.76103448275865,103,0.0335320262986776,0.0104553520660778,True,1,Heavy Multitasking
202,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
203,211.83976,10,3,3,0,11,6982.07,6982.07,42.8,698.207,2327.3566666666666,1745.5175,13,0.0519260407017077,0.0015754640099569,True,0,Casual Browsing
204,51.624413,7,3,4,0,8,6982.07,6982.07,42.8,997.4385714285714,2327.3566666666666,1396.414,11,0.154965442415781,0.0011457920072414,True,0,Casual Browsing
205,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.0004296720027155,True,0,Casual Browsing
206,439.588938,5,2,1,5,7,6982.07,6982.07,42.8,1396.414,3491.035,3491.035,11,0.0159239675862817,0.0010025680063362,True,0,Casual Browsing
207,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
208,218.219263,12,3,4,2,14,6982.07,6982.07,42.79999999999999,581.8391666666666,2327.3566666666666,1396.414,18,0.0641556561393024,0.0020051360126724,True,0,Casual Browsing
209,82.818879,12,4,8,6,14,6982.07,6982.07,42.79999999999999,581.8391666666666,1745.5175,775.7855555555556,26,0.1690435824421144,0.0020051360126724,True,0,Casual Browsing
210,296.224819,7,4,5,2,9,6982.07,6982.07,42.8,997.4385714285714,1745.5175,1163.6783333333333,14,0.0303823293077951,0.0012890160081465,True,0,Casual Browsing
211,69.365992,5,3,4,0,6,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1396.414,9,0.0864977177865487,0.000859344005431,True,0,Casual Browsing
212,1.0,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
213,2052.374722,27,8,13,15,29,6982.07,6982.07,42.8,258.5951851851852,872.75875,498.7192857142857,55,0.0141299732885718,0.00415349602625,True,0,Casual Browsing
214,1.0,3,1,0,0,3,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,6982.07,3,3.0,0.0004296720027155,True,0,Casual Browsing
183,19.17823,5,1,0,3,6,6982.07,6982.07,42.8,1396.414,6982.07,6982.07,8,0.3128547316410325,0.000859344005431,True,0,Casual Browsing
216,911.992996,36,4,10,9,38,6982.07,6982.07,42.8,193.9463888888889,1745.5175,634.7336363636364,55,0.0416669866618142,0.0054425120343966,True,0,Casual Browsing
217,1976.713064,10,2,5,8,12,6982.07,6982.07,42.8,698.207,3491.035,1163.6783333333333,23,0.0060706838127114,0.0017186880108621,True,0,Casual Browsing
218,32.529854,9,4,5,9,11,6982.07,6982.07,42.8,775.7855555555556,1745.5175,1163.6783333333333,23,0.3381509182303738,0.0015754640099569,True,0,Casual Browsing
219,1583.492197,10,3,5,4,12,6982.07,6982.07,42.8,698.207,2327.3566666666666,1163.6783333333333,19,0.0075781870114261,0.0017186880108621,True,0,Casual Browsing
220,2.767991,3,2,3,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,1745.5175,6,1.445091403837657,0.0005728960036207,True,0,Casual Browsing
221,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
222,1.0,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,2.0,0.0002864480018103,True,0,Casual Browsing
223,429.859522,3,3,3,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,2327.3566666666666,1745.5175,8,0.0116317069742612,0.0007161200045258,True,0,Casual Browsing
224,232.900195,4,2,3,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,1745.5175,7,0.0214684234163049,0.0007161200045258,True,0,Casual Browsing
225,5.453967,4,1,1,0,5,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,5,0.9167638894771458,0.0007161200045258,True,0,Casual Browsing
226,8.522759,4,2,2,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,6,0.5866644827103523,0.0007161200045258,True,0,Casual Browsing
227,2288.581418,49,10,31,4,51,6982.07,6982.07,42.8,142.4912244897959,698.207,218.1896875,84,0.0222845469245175,0.0073044240461639,True,1,Heavy Multitasking
228,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
229,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.0004296720027155,True,0,Casual Browsing
230,4125.79451,27,5,15,13,29,6982.07,6982.07,42.8,258.5951851851852,1396.414,436.379375,55,0.0070289491950484,0.00415349602625,True,0,Casual Browsing
199,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.0004296720027155,True,0,Casual Browsing
232,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
233,1.493689,3,2,3,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,1745.5175,8,3.3474170325951387,0.0007161200045258,True,0,Casual Browsing
234,19.54055,5,3,3,0,6,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,8,0.3070537932657985,0.000859344005431,True,0,Casual Browsing
235,389.372785,8,5,5,0,9,6982.07,6982.07,42.8,872.75875,1396.414,1163.6783333333333,13,0.0231140961739275,0.0012890160081465,True,0,Casual Browsing
236,255.699987,6,1,1,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,6982.07,3491.035,7,0.027375832443824,0.0010025680063362,True,0,Casual Browsing
237,29.116105,3,1,0,0,3,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,6982.07,3,0.1030357597625094,0.0004296720027155,True,0,Casual Browsing
238,4111.404483,72,2,2,0,73,6982.07,6982.07,42.8,96.97319444444445,3491.035,2327.3566666666666,74,0.0177554897120541,0.0104553520660778,True,1,Heavy Multitasking
239,1132.845649,19,1,0,0,19,6982.07,6982.07,42.8,367.47736842105263,6982.07,6982.07,19,0.0167719230036077,0.0027212560171983,True,0,Casual Browsing
240,2398.39136,47,6,9,2,49,6982.07,6982.07,42.8,148.55468085106384,1163.6783333333333,698.207,58,0.0204303604562684,0.0070179760443536,True,0,Casual Browsing
241,502.576034,10,3,3,2,12,6982.07,6982.07,42.8,698.207,2327.3566666666666,1745.5175,15,0.0238769841540036,0.0017186880108621,True,0,Casual Browsing
242,274.840135,12,3,6,2,14,6982.07,6982.07,42.79999999999999,581.8391666666666,2327.3566666666666,997.4385714285714,20,0.0509387029663626,0.0020051360126724,True,0,Casual Browsing
243,295.525386,6,2,3,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,1745.5175,9,0.0236866283967902,0.0010025680063362,True,0,Casual Browsing
244,255.399976,4,2,2,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,6,0.0195771357472641,0.0007161200045258,True,0,Casual Browsing
245,416.92681,6,2,2,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,2327.3566666666666,8,0.0167895175654451,0.0010025680063362,True,0,Casual Browsing
246,62.942539,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.0476625196196804,0.0004296720027155,True,0,Casual Browsing
215,367.345835,6,3,6,6,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,2327.3566666666666,997.4385714285714,18,0.0217778432141472,0.0011457920072414,True,0,Casual Browsing
247,272.359351,8,1,1,0,9,6982.07,6982.07,42.8,872.75875,6982.07,3491.035,9,0.0330445786676881,0.0012890160081465,True,0,Casual Browsing
249,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
250,4.01333,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,0.9966785686699076,0.0005728960036207,True,0,Casual Browsing
251,853.022725,3,3,3,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,2327.3566666666666,1745.5175,8,0.0058615085547691,0.0007161200045258,True,0,Casual Browsing
252,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
253,8495.669987,69,6,14,6,71,6982.07,6982.07,42.8,101.18942028985506,1163.6783333333333,465.4713333333333,89,0.0083571984444597,0.0101689040642674,True,1,Heavy Multitasking
254,462.764617,6,2,3,4,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,1745.5175,13,0.0172874063965007,0.0011457920072414,True,0,Casual Browsing
255,1.0,3,2,1,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,3491.035,6,5.0,0.0007161200045258,True,0,Casual Browsing
257,492.887827,5,3,3,3,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,11,0.0142020143662424,0.0010025680063362,True,0,Casual Browsing
258,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
259,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
260,123.608982,3,1,1,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,7,0.040450134926279,0.0007161200045258,True,0,Casual Browsing
261,412.804687,4,3,2,2,6,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,2327.3566666666666,8,0.0145347186913117,0.000859344005431,True,0,Casual Browsing
262,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258,True,0,Casual Browsing
231,1403.240421,20,3,2,1,22,6982.07,6982.07,42.8,349.1035,2327.3566666666666,2327.3566666666666,23,0.0156779976337354,0.0031509280199138,True,0,Casual Browsing
263,694.932098,7,2,4,6,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,1396.414,17,0.0129509056005641,0.0012890160081465,True,0,Casual Browsing
264,78.179514,4,2,2,4,6,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,10,0.076746447924964,0.000859344005431,True,0,Casual Browsing
265,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258,True,0,Casual Browsing
266,338.137928,5,3,4,3,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1396.414,12,0.0207016114441914,0.0010025680063362,True,0,Casual Browsing
267,1.017977,3,2,1,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,3491.035,7,4.911702327262797,0.0007161200045258,True,0,Casual Browsing
268,100.24882,5,2,3,3,7,6982.07,6982.07,42.8,1396.414,3491.035,1745.5175,11,0.0698262583040877,0.0010025680063362,True,0,Casual Browsing
269,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
270,1.0,2,1,1,2,4,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,5,4.0,0.0005728960036207,True,0,Casual Browsing
271,82.315539,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.0850386219301801,0.0010025680063362,True,0,Casual Browsing
273,244.48642,27,2,2,1,29,6982.07,6982.07,42.8,258.5951851851852,3491.035,2327.3566666666666,30,0.1186159951133482,0.00415349602625,True,0,Casual Browsing
274,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
275,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
276,165.254795,7,2,2,4,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,2327.3566666666666,13,0.0544613546614487,0.0012890160081465,True,0,Casual Browsing
277,275.815837,17,2,3,1,19,6982.07,6982.07,42.8,410.71,3491.035,1745.5175,21,0.0688865447563114,0.0027212560171983,True,0,Casual Browsing
278,201.28129,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.0347772015968299,0.0010025680063362,True,0,Casual Browsing
308,2915.721937,41,13,19,10,43,6982.07,6982.07,42.8,170.29439024390243,537.0823076923077,349.1035,70,0.0147476340093811,0.0061586320389225,True,1,Heavy Multitasking
309,10.615342,9,2,4,4,11,6982.07,6982.07,42.8,775.7855555555556,3491.035,1396.414,17,1.0362360440200609,0.0015754640099569,True,0,Casual Browsing
279,443.113316,8,3,3,0,9,6982.07,6982.07,42.8,872.75875,2327.3566666666666,1745.5175,11,0.0203108317331632,0.0012890160081465,True,0,Casual Browsing
280,161.351814,6,2,1,4,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,3491.035,11,0.0433834601946278,0.0010025680063362,True,0,Casual Browsing
281,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.0004296720027155,True,0,Casual Browsing
282,3883.693777,53,8,16,12,55,6982.07,6982.07,42.79999999999999,131.73716981132074,872.75875,410.71,81,0.0141617756594819,0.0078773200497846,True,1,Heavy Multitasking
283,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
284,21.452128,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,0.2330771101123394,0.0007161200045258,True,0,Casual Browsing
285,128.001423,4,1,1,1,6,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,6,0.0468744788876292,0.000859344005431,True,0,Casual Browsing
286,886.305761,34,8,15,11,36,6982.07,6982.07,42.8,205.355,872.75875,436.379375,60,0.0406180367815526,0.0051560640325863,True,0,Casual Browsing
287,149.574829,5,1,0,0,5,6982.07,6982.07,42.8,1396.414,6982.07,6982.07,5,0.0334280843469993,0.0007161200045258,True,0,Casual Browsing
288,138.944168,31,6,9,0,32,6982.07,6982.07,42.8,225.22806451612905,1163.6783333333333,698.207,40,0.2303083350716814,0.0045831680289656,True,0,Casual Browsing
290,1159.217917,12,2,1,0,13,6982.07,6982.07,42.79999999999999,581.8391666666666,3491.035,3491.035,13,0.0112144574452777,0.0018619120117672,True,0,Casual Browsing
292,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258,True,0,Casual Browsing
293,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
294,332.198892,4,2,1,3,6,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,8,0.0180614690310285,0.000859344005431,True,0,Casual Browsing
321,13.807162,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.2172785399345644,0.0004296720027155,True,0,Casual Browsing
322,26.08942,4,2,2,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,6,0.1916485686535001,0.0007161200045258,True,0,Casual Browsing
323,5.499605,2,2,2,0,3,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,4,0.54549372182184,0.0004296720027155,True,0,Casual Browsing
324,161.202983,8,2,2,2,9,6982.07,6982.07,42.8,872.75875,3491.035,2327.3566666666666,12,0.0558302323723128,0.0012890160081465,True,0,Casual Browsing
325,2546.768225,84,25,48,6,86,6982.07,6982.07,42.8,83.11988095238095,279.2828,142.4912244897959,138,0.0337682868648166,0.0123172640778451,True,1,Heavy Multitasking
326,1203.320106,17,6,13,2,19,6982.07,6982.07,42.8,410.71,1163.6783333333333,498.7192857142857,32,0.015789647247862,0.0027212560171983,True,0,Casual Browsing
296,804.007443,3,2,2,1,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,6,0.0049750783215075,0.0005728960036207,True,0,Casual Browsing
297,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
298,80.272301,17,5,8,0,18,6982.07,6982.07,42.8,410.71,1396.414,775.7855555555556,25,0.2242367513546173,0.0025780320162931,True,0,Casual Browsing
299,5391.297767,126,24,60,20,128,6982.07,6982.07,42.8,55.41325396825397,290.9195833333333,114.46016393442622,206,0.0237419644641935,0.0183326721158624,True,1,Heavy Multitasking
300,1.0,3,2,2,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,8,5.0,0.0007161200045258,True,0,Casual Browsing
301,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
304,2472.637169,58,6,8,8,60,6982.07,6982.07,42.8,120.38051724137932,1163.6783333333333,775.7855555555556,74,0.0242655900963688,0.0085934400543105,True,1,Heavy Multitasking
305,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
306,2241.635786,31,5,10,12,33,6982.07,6982.07,42.8,225.22806451612905,1396.414,634.7336363636364,53,0.0147213923894771,0.0047263920298707,True,0,Casual Browsing
307,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
337,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
338,2450.787453,76,18,44,15,78,6982.07,6982.07,42.8,91.86934210526316,387.8927777777778,155.1571111111111,135,0.0318265053562766,0.0111714720706037,True,1,Heavy Multitasking
339,4067.785733,211,13,32,30,213,6982.07,6982.07,42.8,33.09037914691943,537.0823076923077,211.5778787878788,273,0.0523626400161721,0.0305067121928024,True,1,Heavy Multitasking
340,31.494589,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.0952544578371859,0.0004296720027155,True,0,Casual Browsing
341,12.413188,2,2,2,1,4,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,5,0.3222379295310761,0.0005728960036207,True,0,Casual Browsing
342,843.618633,48,4,5,4,50,6982.07,6982.07,42.79999999999999,145.45979166666666,1745.5175,1163.6783333333333,57,0.0592684870202481,0.0071612000452587,True,0,Casual Browsing
311,489.808977,4,3,2,2,6,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,2327.3566666666666,8,0.0122496734068636,0.000859344005431,True,0,Casual Browsing
312,381.729627,5,3,3,3,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,11,0.0183375863566387,0.0010025680063362,True,0,Casual Browsing
313,830.560504,20,6,8,9,22,6982.07,6982.07,42.8,349.1035,1163.6783333333333,775.7855555555556,37,0.0264881364982411,0.0031509280199138,True,0,Casual Browsing
314,771.947315,5,2,3,3,7,6982.07,6982.07,42.8,1396.414,3491.035,1745.5175,11,0.0090679763553552,0.0010025680063362,True,0,Casual Browsing
315,31.744917,7,2,2,2,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,2327.3566666666666,11,0.2835099553103257,0.0012890160081465,True,0,Casual Browsing
316,59.633803,4,3,3,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,1745.5175,7,0.0838450635120486,0.0007161200045258,True,0,Casual Browsing
317,11.738035,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,0.3407725398671924,0.0005728960036207,True,0,Casual Browsing
319,11.34698,4,2,1,2,6,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,7,0.5287750573280291,0.000859344005431,True,0,Casual Browsing
320,1.0,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
655,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
656,319.496849,5,2,1,0,6,6982.07,6982.07,42.8,1396.414,3491.035,3491.035,6,0.0187795279320579,0.000859344005431,True,0,Casual Browsing
657,81.330253,4,1,1,0,5,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,5,0.0614777381794201,0.0007161200045258,True,0,Casual Browsing
658,765.922334,8,3,7,2,10,6982.07,6982.07,42.8,872.75875,2327.3566666666666,872.75875,17,0.0130561540721438,0.0014322400090517,True,0,Casual Browsing
659,2.5328,3,1,1,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,4,1.5792798483891346,0.0005728960036207,True,0,Casual Browsing
660,17.230254,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.4062621479636922,0.0010025680063362,True,0,Casual Browsing
661,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
662,5.463986,4,1,0,0,4,6982.07,6982.07,42.8,1745.5175,6982.07,6982.07,4,0.732066297388024,0.0005728960036207,True,0,Casual Browsing
328,148.400593,5,2,2,4,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,11,0.0471696228329761,0.0010025680063362,True,0,Casual Browsing
256,876.620603,5,1,1,2,6,6982.07,6982.07,42.8,1396.414,6982.07,3491.035,8,0.0068444661002337,0.000859344005431,True,0,Casual Browsing
330,22.683676,4,3,3,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,1745.5175,7,0.2204228274112185,0.0007161200045258,True,0,Casual Browsing
331,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
332,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
334,354.408821,8,3,4,6,10,6982.07,6982.07,42.8,872.75875,2327.3566666666666,1396.414,18,0.0282160019939232,0.0014322400090517,True,0,Casual Browsing
335,641.688365,27,8,14,2,29,6982.07,6982.07,42.8,258.5951851851852,872.75875,465.4713333333333,43,0.0451932769577332,0.00415349602625,True,0,Casual Browsing
336,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
351,1549.93043,21,6,7,3,23,6982.07,6982.07,42.8,332.4795238095238,1163.6783333333333,872.75875,31,0.0148393757260446,0.003294152020819,True,0,Casual Browsing
352,1010.477819,8,2,2,0,9,6982.07,6982.07,42.8,872.75875,3491.035,2327.3566666666666,10,0.0089066774458311,0.0012890160081465,True,0,Casual Browsing
353,3706.105199,46,7,14,4,48,6982.07,6982.07,42.8,151.7841304347826,997.4385714285714,465.4713333333333,64,0.0129516021328675,0.0068747520434484,True,1,Heavy Multitasking
354,604.389088,9,5,7,2,11,6982.07,6982.07,42.8,775.7855555555556,1396.414,872.75875,18,0.0182001962285593,0.0015754640099569,True,0,Casual Browsing
355,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258,True,0,Casual Browsing
356,3527.175451,39,12,22,8,41,6982.07,6982.07,42.8,179.02743589743588,581.8391666666666,303.5682608695652,69,0.011624031911533,0.0058721840371122,True,1,Heavy Multitasking
